geoid,name,population_e,white_e,black_e,asian_e,amind_e,hawpi_e,latino_e,medhhincome_e,inpoverty_e
19147,ZCTA5 19147,38472,26260,3211,4565,30,0,3366,81519,4216
19701,ZCTA5 19701,40173,21936,10886,2963,32,0,3272,88589,2248
19710,ZCTA5 19710,0,0,0,0,0,0,0,NA,0
19713,ZCTA5 19713,30260,18050,5473,1625,164,0,4099,58247,2903
24292,ZCTA5 24292,392,360,32,0,0,0,0,24844,127
20015,ZCTA5 20015,16202,11809,1243,808,53,31,1840,167375,712
20110,ZCTA5 20110,47574,19834,6585,2553,167,34,16553,83671,3577
20121,ZCTA5 20121,29426,12238,2579,8418,125,7,4710,104934,2084
20124,ZCTA5 20124,15114,10059,633,2652,0,26,881,176635,386
20181,ZCTA5 20181,9350,7855,394,175,8,0,656,137420,359
20184,ZCTA5 20184,496,345,67,0,0,0,84,73229,11
20602,ZCTA5 20602,26550,6652,15532,692,264,0,1864,81395,1980
20603,ZCTA5 20603,31975,7709,18827,1718,174,0,2016,116043,1550
20606,ZCTA5 20606,374,252,55,0,0,0,8,97083,81
20607,ZCTA5 20607,10843,1964,6877,821,76,0,467,132690,378
20608,ZCTA5 20608,860,174,424,5,0,0,2,71313,50
20621,ZCTA5 20621,960,715,229,0,0,0,0,70278,128
20623,ZCTA5 20623,2997,282,2434,121,0,0,35,142337,52
20624,ZCTA5 20624,1409,1253,120,0,0,0,25,87039,124
20653,ZCTA5 20653,24274,13257,7144,1366,0,0,1682,75161,2893
20659,ZCTA5 20659,23312,20351,1823,57,0,0,719,95275,1467
20684,ZCTA5 20684,1066,949,77,0,0,0,16,107500,99
20687,ZCTA5 20687,448,354,0,45,0,0,0,NA,23
20689,ZCTA5 20689,2081,1468,384,18,0,0,80,155000,143
20144,ZCTA5 20144,1086,936,98,0,0,0,43,67361,228
20832,ZCTA5 20832,26437,16018,3525,2892,153,0,2557,137282,724
20135,ZCTA5 20135,3187,2913,173,51,0,0,39,82583,335
20164,ZCTA5 20164,41684,14595,3286,5911,47,57,16390,100948,2128
20180,ZCTA5 20180,7705,6602,219,200,17,0,564,144792,266
20609,ZCTA5 20609,1151,864,195,0,0,0,0,45865,133
20617,ZCTA5 20617,832,706,91,0,0,0,25,106000,9
20618,ZCTA5 20618,406,351,37,4,0,0,0,59850,16
20636,ZCTA5 20636,10805,9661,206,154,0,0,517,110154,454
20637,ZCTA5 20637,5751,3732,1429,172,0,0,189,123816,234
20645,ZCTA5 20645,749,725,24,0,0,0,0,123125,32
20674,ZCTA5 20674,848,564,94,17,0,0,87,NA,319
20754,ZCTA5 20754,7124,6026,446,246,10,0,238,130250,127
20758,ZCTA5 20758,451,394,45,0,0,0,12,97361,10
20625,ZCTA5 20625,646,558,52,0,0,0,0,95417,28
20755,ZCTA5 20755,10873,5876,1971,634,22,0,1351,77412,654
20860,ZCTA5 20860,2855,1396,871,228,0,0,256,95526,122
20676,ZCTA5 20676,3848,2882,441,0,0,0,319,121307,103
20777,ZCTA5 20777,3687,2506,222,595,0,0,140,201744,115
20833,ZCTA5 20833,7369,5148,674,574,35,0,755,161792,187
20912,ZCTA5 20912,26140,9458,9143,1147,27,0,5433,73052,3580
20045,ZCTA5 20045,0,0,0,0,0,0,0,NA,0
20052,ZCTA5 20052,126,46,26,37,0,0,17,NA,0
20053,ZCTA5 20053,0,0,0,0,0,0,0,NA,0
20057,ZCTA5 20057,3900,2223,238,809,32,0,438,NA,13
20064,ZCTA5 20064,2175,1494,192,149,4,4,282,NA,118
20202,ZCTA5 20202,0,0,0,0,0,0,0,NA,0
20204,ZCTA5 20204,0,0,0,0,0,0,0,NA,0
20228,ZCTA5 20228,0,0,0,0,0,0,0,NA,0
20230,ZCTA5 20230,0,0,0,0,0,0,0,NA,0
20240,ZCTA5 20240,0,0,0,0,0,0,0,NA,0
20245,ZCTA5 20245,0,0,0,0,0,0,0,NA,0
20260,ZCTA5 20260,0,0,0,0,0,0,0,NA,0
20307,ZCTA5 20307,66,46,3,0,0,0,0,NA,0
20317,ZCTA5 20317,416,330,81,0,0,0,5,31136,122
20373,ZCTA5 20373,141,80,8,0,0,0,41,NA,0
20390,ZCTA5 20390,326,202,25,0,0,0,82,NA,0
20405,ZCTA5 20405,0,0,0,0,0,0,0,NA,0
20418,ZCTA5 20418,0,0,0,0,0,0,0,NA,0
24501,ZCTA5 24501,28036,15516,10251,267,46,8,1225,38182,5859
20506,ZCTA5 20506,0,0,0,0,0,0,0,NA,0
20510,ZCTA5 20510,0,0,0,0,0,0,0,NA,0
20520,ZCTA5 20520,0,0,0,0,0,0,0,NA,0
20535,ZCTA5 20535,0,0,0,0,0,0,0,NA,0
20540,ZCTA5 20540,0,0,0,0,0,0,0,NA,0
20551,ZCTA5 20551,0,0,0,0,0,0,0,NA,0
20553,ZCTA5 20553,0,0,0,0,0,0,0,NA,0
20560,ZCTA5 20560,0,0,0,0,0,0,0,NA,0
20565,ZCTA5 20565,0,0,0,0,0,0,0,NA,0
20566,ZCTA5 20566,0,0,0,0,0,0,0,NA,0
20593,ZCTA5 20593,0,0,0,0,0,0,0,NA,0
20660,ZCTA5 20660,0,0,0,0,0,0,0,NA,0
20686,ZCTA5 20686,1775,1454,125,88,0,0,66,79475,0
20742,ZCTA5 20742,6726,4118,769,1230,0,0,310,NA,0
20899,ZCTA5 20899,295,46,210,0,0,0,39,35435,30
20612,ZCTA5 20612,203,155,0,0,0,0,0,NA,48
20707,ZCTA5 20707,32798,8356,15066,2827,46,0,5133,82367,2546
20902,ZCTA5 20902,52908,16976,9008,5500,59,220,19469,94360,4813
20711,ZCTA5 20711,7413,5012,1250,79,62,0,861,83136,697
20770,ZCTA5 20770,24560,5863,11562,2188,110,0,4142,70867,2388
20872,ZCTA5 20872,12603,8267,1356,982,12,0,1589,119276,647
20670,ZCTA5 20670,1441,818,286,77,28,0,146,53836,74
20720,ZCTA5 20720,22971,3399,16052,1462,0,0,1178,140322,599
20905,ZCTA5 20905,18662,7667,4656,2822,0,0,2758,130071,1065
21009,ZCTA5 21009,29905,22316,3828,1247,17,0,1180,89750,1711
21017,ZCTA5 21017,6983,3899,2113,220,20,5,448,78821,510
21028,ZCTA5 21028,2783,2574,6,87,0,0,98,108872,51
21032,ZCTA5 21032,8084,6547,719,171,0,0,396,125616,647
21036,ZCTA5 21036,2112,1654,83,287,0,0,63,177583,31
21044,ZCTA5 21044,44256,20521,11841,5098,132,0,3918,106533,3228
21048,ZCTA5 21048,10276,9312,548,47,0,0,270,111684,524
21130,ZCTA5 21130,156,130,20,0,0,0,0,80926,20
21146,ZCTA5 21146,27555,24218,848,542,0,0,922,148936,1103
21154,ZCTA5 21154,5804,5509,106,63,0,0,101,95699,337
21160,ZCTA5 21160,2933,2831,0,0,15,0,38,71250,455
21209,ZCTA5 21209,28309,19560,4875,1834,52,18,1264,83202,2573
21212,ZCTA5 21212,33431,16793,12961,1436,19,15,1406,79832,4057
21216,ZCTA5 21216,30179,449,28641,66,9,12,320,40178,7608
21520,ZCTA5 21520,2200,2161,1,2,2,0,30,58625,122
21545,ZCTA5 21545,1740,1708,13,0,9,2,8,46250,177
21555,ZCTA5 21555,1586,1505,4,22,0,0,27,63429,62
21001,ZCTA5 21001,24752,14500,5782,946,0,0,2200,68942,3606
21013,ZCTA5 21013,4768,4395,122,70,0,0,163,144048,91
21029,ZCTA5 21029,10895,5877,738,3647,0,10,331,203000,119
21045,ZCTA5 21045,40365,16995,11857,5079,157,11,4540,103932,3111
21057,ZCTA5 21057,4232,3794,158,133,15,0,59,131250,121
21060,ZCTA5 21060,34899,23259,6033,1164,48,87,3095,76569,2564
21531,ZCTA5 21531,1868,1833,4,0,1,0,10,41938,157
21012,ZCTA5 21012,21600,18681,666,817,0,0,772,127519,827
21030,ZCTA5 21030,24396,13955,3840,2855,32,0,3175,71256,1873
21046,ZCTA5 21046,15655,8958,3429,1405,0,0,1350,111711,1189
21056,ZCTA5 21056,158,158,0,0,0,0,0,150583,0
21105,ZCTA5 21105,0,0,0,0,0,0,0,NA,0
21111,ZCTA5 21111,5387,5143,12,41,0,0,110,132679,84
21122,ZCTA5 21122,61051,51108,3992,1486,161,0,2232,98845,3684
21161,ZCTA5 21161,5601,5469,11,23,0,0,50,109194,203
21163,ZCTA5 21163,7030,3651,1081,1586,12,0,294,126875,520
21206,ZCTA5 21206,52020,10563,37788,768,37,6,1769,54319,6821
24432,ZCTA5 24432,286,259,0,0,0,0,0,61250,0
24473,ZCTA5 24473,889,889,0,0,0,0,0,45000,84
24237,ZCTA5 24237,865,797,68,0,0,0,0,23472,369
24483,ZCTA5 24483,582,582,0,0,0,0,0,55703,109
24485,ZCTA5 24485,333,333,0,0,0,0,0,52917,9
24503,ZCTA5 24503,19349,15696,2287,379,14,0,696,75353,1600
24555,ZCTA5 24555,2245,1770,217,24,26,0,121,39318,206
24563,ZCTA5 24563,5290,4091,984,1,16,0,80,44015,652
24565,ZCTA5 24565,815,407,379,0,0,0,24,32500,211
24569,ZCTA5 24569,938,592,329,0,0,0,9,50882,105
24586,ZCTA5 24586,5819,4730,734,0,0,0,248,48388,1038
24465,ZCTA5 24465,1239,1230,0,0,3,0,0,54028,111
24014,ZCTA5 24014,16605,13751,1444,388,0,0,677,60403,1763
24064,ZCTA5 24064,5046,4875,70,9,0,0,0,71553,345
24065,ZCTA5 24065,6098,5940,70,0,0,0,44,68407,278
24085,ZCTA5 24085,2139,1922,202,0,0,0,15,42700,323
24086,ZCTA5 24086,113,101,12,0,0,0,0,NA,0
24105,ZCTA5 24105,468,468,0,0,0,0,0,43780,43
24018,ZCTA5 24018,38341,31726,2238,2344,110,0,1235,69989,2367
24059,ZCTA5 24059,853,796,0,12,0,0,0,76938,31
24072,ZCTA5 24072,1029,877,51,21,0,0,0,54766,0
24073,ZCTA5 24073,30710,27140,1508,651,128,0,746,60039,3162
24088,ZCTA5 24088,5472,4781,527,0,8,0,92,46287,539
24102,ZCTA5 24102,1552,1549,0,0,0,0,0,40046,144
24121,ZCTA5 24121,11145,10396,370,0,15,0,241,68125,1158
24124,ZCTA5 24124,4785,4617,24,12,0,0,59,48583,587
24131,ZCTA5 24131,10,0,0,0,0,0,0,NA,0
24138,ZCTA5 24138,1618,1593,0,0,25,0,0,82569,357
24139,ZCTA5 24139,359,308,44,0,0,0,0,NA,41
24142,ZCTA5 24142,2745,1482,795,3,4,0,241,NA,0
24162,ZCTA5 24162,2381,2256,64,45,0,0,16,57371,217
24179,ZCTA5 24179,18258,16685,531,309,8,0,396,53254,1785
24230,ZCTA5 24230,8092,7724,168,16,26,0,105,39811,2106
24053,ZCTA5 24053,2646,2465,24,25,0,0,108,40333,587
24077,ZCTA5 24077,769,686,24,19,0,0,40,50634,98
24090,ZCTA5 24090,5028,4802,102,22,0,0,34,86625,398
24091,ZCTA5 24091,7739,7126,125,0,0,0,335,52962,521
24523,ZCTA5 24523,19711,16207,2755,94,0,0,153,51632,2852
24531,ZCTA5 24531,8818,6399,2023,56,3,0,230,51491,1199
24550,ZCTA5 24550,7272,6245,675,108,63,0,61,60321,541
24557,ZCTA5 24557,7696,5634,1739,3,0,0,101,38604,1440
24577,ZCTA5 24577,4720,3091,1493,0,0,0,5,33416,960
24590,ZCTA5 24590,7779,6144,1267,55,6,0,108,58511,783
24598,ZCTA5 24598,1677,1448,150,6,0,0,0,64491,277
24602,ZCTA5 24602,670,670,0,0,0,0,0,36250,234
24603,ZCTA5 24603,766,762,0,0,0,0,0,26179,236
24622,ZCTA5 24622,839,833,0,0,0,0,0,28365,186
24712,ZCTA5 24712,2264,2072,135,14,0,0,18,39231,359
24733,ZCTA5 24733,583,583,0,0,0,0,0,NA,78
24818,ZCTA5 24818,1214,1214,0,0,0,0,0,41797,315
24822,ZCTA5 24822,823,823,0,0,0,0,0,53225,140
24844,ZCTA5 24844,1178,1178,0,0,0,0,0,16512,540
24851,ZCTA5 24851,654,654,0,0,0,0,0,35393,214
24504,ZCTA5 24504,9765,5006,4471,68,0,0,127,41264,1816
24517,ZCTA5 24517,4743,3247,1414,16,0,0,41,38293,969
24522,ZCTA5 24522,9206,7518,1371,12,5,0,140,55652,1425
24529,ZCTA5 24529,2050,1184,693,0,0,0,155,46944,615
24549,ZCTA5 24549,3805,2991,360,6,0,22,194,49605,673
24553,ZCTA5 24553,1489,1257,200,0,0,0,32,48833,231
26330,ZCTA5 26330,14760,13920,154,286,0,12,157,82174,1133
24521,ZCTA5 24521,9830,7968,1137,28,128,0,335,54712,1122
24526,ZCTA5 24526,1264,1151,65,0,0,0,1,58167,81
24530,ZCTA5 24530,932,701,144,0,0,0,39,52955,162
24534,ZCTA5 24534,1208,658,515,0,0,0,10,34654,165
24536,ZCTA5 24536,286,286,0,0,0,0,0,86964,0
24539,ZCTA5 24539,80,24,56,0,0,0,0,34904,0
24566,ZCTA5 24566,1386,1010,269,26,0,0,8,60820,142
24571,ZCTA5 24571,2310,1817,323,0,3,9,10,52162,234
24363,ZCTA5 24363,1290,1205,14,29,0,0,42,33500,196
24283,ZCTA5 24283,2130,2001,0,0,0,19,89,33559,452
24319,ZCTA5 24319,7228,6892,107,0,98,21,87,49114,883
24324,ZCTA5 24324,1853,1743,110,0,0,0,0,68482,201
24370,ZCTA5 24370,6821,6449,17,0,0,0,339,34926,1564
24597,ZCTA5 24597,1151,715,334,0,39,0,63,42440,87
24981,ZCTA5 24981,351,297,54,0,0,0,0,37260,84
24962,ZCTA5 24962,114,114,0,0,0,0,0,NA,0
24963,ZCTA5 24963,3737,3652,0,0,4,0,12,51417,424
24976,ZCTA5 24976,1075,992,0,0,0,0,68,37604,125
24888,ZCTA5 24888,68,53,3,0,0,0,3,NA,26
24977,ZCTA5 24977,447,447,0,0,0,0,0,36481,158
24313,ZCTA5 24313,917,778,0,0,0,0,139,35417,287
24314,ZCTA5 24314,1403,1380,6,0,0,0,0,50057,141
24316,ZCTA5 24316,0,0,0,0,0,0,0,NA,0
24317,ZCTA5 24317,3903,3756,33,0,29,0,20,38947,628
24318,ZCTA5 24318,599,587,0,0,0,0,12,50179,119
24352,ZCTA5 24352,839,765,0,13,0,0,20,28675,74
24366,ZCTA5 24366,548,512,0,0,0,0,36,39492,77
24019,ZCTA5 24019,27722,21602,3159,586,50,11,1510,72593,1270
24054,ZCTA5 24054,6367,3854,1744,0,0,0,586,40828,1352
24055,ZCTA5 24055,12402,10316,1436,0,0,0,569,36832,2035
24069,ZCTA5 24069,1644,893,613,0,0,0,138,54583,274
24070,ZCTA5 24070,1827,1806,2,0,0,0,1,69598,47
24087,ZCTA5 24087,3789,3481,78,0,6,0,210,57633,1063
24089,ZCTA5 24089,2440,1615,654,0,0,0,125,46184,379
24128,ZCTA5 24128,1948,1879,0,0,0,0,69,61435,119
24151,ZCTA5 24151,20436,16137,2726,109,123,0,761,46585,3609
24167,ZCTA5 24167,206,185,0,0,0,0,0,NA,21
24171,ZCTA5 24171,8327,7293,670,30,11,0,290,45410,1112
24211,ZCTA5 24211,10032,9716,13,66,0,0,188,64219,657
24217,ZCTA5 24217,278,278,0,0,0,0,0,19000,80
24219,ZCTA5 24219,11393,9903,1033,89,13,0,154,50998,1939
24250,ZCTA5 24250,1309,1288,0,0,12,0,0,39597,157
24260,ZCTA5 24260,5340,5249,65,0,4,0,18,31299,1366
24263,ZCTA5 24263,5875,5801,10,7,0,0,40,36536,1470
24269,ZCTA5 24269,390,374,0,0,0,0,0,NA,101
24127,ZCTA5 24127,3860,3800,5,0,0,0,2,48707,405
24133,ZCTA5 24133,2258,2140,81,17,0,0,0,43828,161
24011,ZCTA5 24011,518,383,24,54,0,0,24,52218,101
24013,ZCTA5 24013,8478,6197,1422,0,0,0,462,35915,2127
24556,ZCTA5 24556,3218,2790,137,53,0,0,194,67773,241
24520,ZCTA5 24520,2261,1562,699,0,0,0,0,58750,156
24528,ZCTA5 24528,3126,1886,964,0,6,0,48,42688,746
24551,ZCTA5 24551,25625,21443,1766,857,13,0,950,81991,1387
24592,ZCTA5 24592,13342,6760,5837,173,51,0,398,44707,1726
24609,ZCTA5 24609,7136,7103,16,0,14,0,0,43312,737
24380,ZCTA5 24380,2696,2476,64,0,48,0,108,56667,478
24416,ZCTA5 24416,8756,7871,472,123,17,16,117,40422,1784
24426,ZCTA5 24426,13451,11984,922,74,0,11,278,46565,2080
26161,ZCTA5 26161,604,604,0,0,0,0,0,53833,10
24441,ZCTA5 24441,6190,5578,77,0,0,45,451,59740,488
24459,ZCTA5 24459,728,692,0,36,0,0,0,74978,167
24467,ZCTA5 24467,2363,2190,37,0,0,0,37,96000,142
23696,ZCTA5 23696,3696,3477,21,19,0,0,143,97344,211
23707,ZCTA5 23707,14685,6847,6647,105,45,0,649,46419,2881
23821,ZCTA5 23821,2016,881,1102,0,0,0,21,55198,241
23827,ZCTA5 23827,1491,733,580,0,4,0,85,51625,195
23830,ZCTA5 23830,1565,1135,342,0,0,0,0,88056,86
23833,ZCTA5 23833,2216,1939,216,0,0,0,20,55563,350
23850,ZCTA5 23850,1211,796,415,0,0,0,0,56714,273
23851,ZCTA5 23851,13437,6290,6305,103,24,0,146,47631,1408
23890,ZCTA5 23890,4396,1561,2616,0,0,0,143,54063,392
23302,ZCTA5 23302,162,162,0,0,0,0,0,125966,17
23307,ZCTA5 23307,704,181,459,0,0,0,64,49886,205
23336,ZCTA5 23336,2899,2607,12,62,0,0,92,52848,279
23150,ZCTA5 23150,12862,8662,3465,69,171,0,299,62183,1315
23220,ZCTA5 23220,34934,19793,11079,1611,42,6,1231,44461,9869
23222,ZCTA5 23222,27212,4378,20997,251,52,0,602,40147,5719
23230,ZCTA5 23230,6871,4512,862,414,14,81,826,61086,838
23294,ZCTA5 23294,18091,8873,3447,3576,60,0,1260,62516,1825
23301,ZCTA5 23301,1721,485,414,0,0,0,810,44286,762
23321,ZCTA5 23321,36212,19997,12194,1227,31,0,1441,79424,3449
23347,ZCTA5 23347,730,384,110,53,0,0,183,60972,189
23409,ZCTA5 23409,158,158,0,0,0,0,0,150000,49
23417,ZCTA5 23417,3438,2365,892,27,0,0,139,51504,254
23960,ZCTA5 23960,1541,692,771,9,0,0,27,48633,365
23962,ZCTA5 23962,830,607,213,0,0,0,10,73281,133
23963,ZCTA5 23963,88,48,40,0,0,0,0,NA,0
23079,ZCTA5 23079,409,344,45,0,0,0,0,54563,30
23084,ZCTA5 23084,1897,1391,354,22,0,0,57,84491,72
23092,ZCTA5 23092,568,441,122,0,0,0,5,31615,65
23108,ZCTA5 23108,89,66,23,0,0,0,0,106190,0
23115,ZCTA5 23115,49,2,47,0,0,0,0,34886,0
23038,ZCTA5 23038,1513,1070,378,25,13,0,19,71719,79
23146,ZCTA5 23146,3257,2867,223,57,0,0,15,113654,107
23022,ZCTA5 23022,917,336,401,0,0,0,165,41735,79
23024,ZCTA5 23024,8502,7253,879,87,0,0,163,68224,626
23091,ZCTA5 23091,245,202,43,0,0,0,0,44591,0
23103,ZCTA5 23103,5525,4557,525,209,0,0,234,111782,225
23109,ZCTA5 23109,2084,1501,330,53,0,0,144,49701,260
23110,ZCTA5 23110,385,328,34,0,0,0,4,59458,54
23113,ZCTA5 23113,25021,20586,1685,1323,0,15,987,115669,892
23129,ZCTA5 23129,767,656,81,0,0,0,30,143125,0
23188,ZCTA5 23188,44499,33603,6068,998,27,19,2267,85899,3924
23192,ZCTA5 23192,6903,5684,844,94,38,0,148,88152,393
23233,ZCTA5 23233,31605,22544,2200,5083,0,7,1092,102976,975
23234,ZCTA5 23234,44783,10238,21884,1007,207,16,10363,49899,9164
23237,ZCTA5 23237,24711,12373,6607,439,30,23,4476,60245,3212
23303,ZCTA5 23303,587,437,150,0,0,0,0,NA,50
23011,ZCTA5 23011,1345,861,395,0,17,0,33,105167,59
23032,ZCTA5 23032,413,259,29,0,0,0,0,NA,143
23337,ZCTA5 23337,430,430,0,0,0,0,0,45729,14
23310,ZCTA5 23310,4351,2716,1113,17,4,0,392,44079,709
23356,ZCTA5 23356,1187,1173,0,0,0,0,14,75125,86
23357,ZCTA5 23357,747,195,500,0,0,0,52,61055,220
23358,ZCTA5 23358,89,89,0,0,0,0,0,56736,0
23413,ZCTA5 23413,639,257,328,3,0,0,26,42198,59
23434,ZCTA5 23434,49625,21244,24137,397,91,15,2238,63386,6728
27020,ZCTA5 27020,6205,5206,64,0,36,0,899,41032,1382
26348,ZCTA5 26348,108,108,0,0,0,0,0,26765,52
26349,ZCTA5 26349,111,111,0,0,0,0,0,NA,99
26354,ZCTA5 26354,10477,10021,142,52,0,0,73,45607,1601
26384,ZCTA5 26384,695,695,0,0,0,0,0,47500,9
26405,ZCTA5 26405,1276,1167,0,0,14,0,24,37125,397
26438,ZCTA5 26438,79,79,0,0,0,0,0,NA,24
26448,ZCTA5 26448,1695,1574,0,0,0,0,64,58750,238
26585,ZCTA5 26585,449,449,0,0,0,0,0,47083,42
26662,ZCTA5 26662,1075,1075,0,0,0,0,0,68264,0
26678,ZCTA5 26678,896,896,0,0,0,0,0,46750,123
26036,ZCTA5 26036,468,468,0,0,0,0,0,138220,0
26101,ZCTA5 26101,29122,27333,922,80,26,51,262,34195,7434
26138,ZCTA5 26138,183,172,11,0,0,0,0,40982,18
26148,ZCTA5 26148,401,318,0,0,0,0,57,NA,215
26164,ZCTA5 26164,7818,7649,0,10,0,0,50,42252,1742
26181,ZCTA5 26181,6300,6211,0,0,6,0,83,68576,466
26205,ZCTA5 26205,3572,3546,0,0,0,0,26,42865,746
26208,ZCTA5 26208,829,827,2,0,0,0,0,43173,128
26209,ZCTA5 26209,242,242,0,0,0,0,0,56250,27
26228,ZCTA5 26228,15,15,0,0,0,0,0,NA,15
26261,ZCTA5 26261,2692,2558,41,0,0,0,14,29252,783
26337,ZCTA5 26337,1369,1295,0,0,0,0,0,45625,150
26339,ZCTA5 26339,299,299,0,0,0,0,0,NA,0
26342,ZCTA5 26342,195,195,0,0,0,0,0,44737,47
26376,ZCTA5 26376,529,529,0,0,0,0,0,29342,309
26377,ZCTA5 26377,766,637,8,0,0,0,121,26957,109
26404,ZCTA5 26404,535,429,106,0,0,0,0,NA,154
26075,ZCTA5 26075,446,438,5,0,0,0,2,53750,51
26104,ZCTA5 26104,15808,15177,143,114,16,0,127,45088,2486
26105,ZCTA5 26105,11637,10958,35,198,305,0,80,55314,1142
26146,ZCTA5 26146,1112,1075,0,0,0,0,0,61250,210
26039,ZCTA5 26039,665,637,0,0,0,0,28,60479,103
26033,ZCTA5 26033,2068,2063,0,0,0,0,5,37361,289
26035,ZCTA5 26035,1714,1623,4,44,0,0,0,49605,158
26038,ZCTA5 26038,3140,3047,0,0,0,0,45,66750,116
26047,ZCTA5 26047,6180,5986,18,3,0,0,100,46417,721
26050,ZCTA5 26050,1780,1619,0,16,0,0,90,23946,538
26059,ZCTA5 26059,2625,2462,25,0,0,0,67,64279,316
26134,ZCTA5 26134,874,858,7,0,0,0,0,43594,98
26151,ZCTA5 26151,644,644,0,0,0,0,0,31563,135
26160,ZCTA5 26160,957,957,0,0,0,0,0,46779,81
26187,ZCTA5 26187,6456,6325,20,0,0,0,38,72830,624
26222,ZCTA5 26222,450,450,0,0,0,0,0,46500,157
26236,ZCTA5 26236,157,157,0,0,0,0,0,NA,157
26237,ZCTA5 26237,505,505,0,0,0,0,0,35417,112
26238,ZCTA5 26238,738,664,0,0,0,0,74,32237,137
26241,ZCTA5 26241,13702,12894,290,160,67,0,199,42563,2007
26273,ZCTA5 26273,2084,1942,95,0,0,0,44,44375,241
26283,ZCTA5 26283,1719,1633,86,0,0,0,0,51481,152
26288,ZCTA5 26288,3273,3259,0,0,0,3,0,40969,516
26298,ZCTA5 26298,95,95,0,0,0,0,0,NA,17
26361,ZCTA5 26361,190,190,0,0,0,0,0,NA,59
26362,ZCTA5 26362,3232,3219,0,0,0,0,13,37500,631
26372,ZCTA5 26372,865,865,0,0,0,0,0,54613,190
26415,ZCTA5 26415,3525,3319,123,0,0,0,32,53676,576
26574,ZCTA5 26574,696,564,43,0,67,0,22,46154,88
26581,ZCTA5 26581,968,968,0,0,0,0,0,46250,246
26586,ZCTA5 26586,141,141,0,0,0,0,0,37143,31
17862,ZCTA5 17862,527,516,2,0,0,0,6,37768,54
27027,ZCTA5 27027,4190,3428,435,34,0,0,214,32075,687
27030,ZCTA5 27030,35575,29690,1731,201,138,86,3421,40723,6283
27048,ZCTA5 27048,8423,7026,870,6,0,0,429,54038,1234
27053,ZCTA5 27053,3233,3090,100,0,28,0,15,47174,293
27104,ZCTA5 27104,28402,21204,4091,977,62,0,1654,65479,2322
27106,ZCTA5 27106,48709,26849,12435,1506,139,54,6942,51935,7433
27814,ZCTA5 27814,1947,990,835,0,0,0,75,61667,355
27818,ZCTA5 27818,1699,661,825,0,25,33,128,43813,371
27822,ZCTA5 27822,8225,5972,1649,29,14,0,455,48293,1304
27011,ZCTA5 27011,5201,4727,312,0,0,0,150,42995,710
27012,ZCTA5 27012,28334,23377,1598,1024,73,0,1728,81919,1832
27014,ZCTA5 27014,942,708,42,26,37,0,12,48750,272
27017,ZCTA5 27017,9144,6976,233,81,19,49,1732,42348,1204
27870,ZCTA5 27870,25497,12696,10957,297,224,43,1006,37003,6557
27885,ZCTA5 27885,963,602,197,0,0,0,130,39329,142
27926,ZCTA5 27926,1692,1173,491,0,4,0,0,48889,409
27947,ZCTA5 27947,1259,1079,92,0,0,0,88,64526,36
27959,ZCTA5 27959,2938,2720,49,0,0,0,60,65565,164
27965,ZCTA5 27965,399,314,0,0,0,0,70,78828,73
27974,ZCTA5 27974,1351,1023,233,95,0,0,0,52813,76
27985,ZCTA5 27985,390,183,177,0,0,0,3,31389,102
27922,ZCTA5 27922,687,210,414,2,15,0,45,42550,256
27936,ZCTA5 27936,953,804,0,0,15,0,134,35256,185
27939,ZCTA5 27939,2862,2505,248,8,11,0,90,70791,344
27950,ZCTA5 27950,2048,1998,0,3,0,6,7,48750,194
27954,ZCTA5 27954,7938,5823,769,124,0,0,1000,51368,760
27970,ZCTA5 27970,2446,943,1285,0,18,0,200,28618,684
27878,ZCTA5 27878,2045,469,1468,0,0,0,64,24744,687
27883,ZCTA5 27883,2850,1474,989,0,12,0,327,45941,552
27909,ZCTA5 27909,39551,21673,14389,465,27,0,2123,50532,5822
27932,ZCTA5 27932,12129,6969,4584,0,60,0,467,44946,2136
27941,ZCTA5 27941,424,420,4,0,0,0,0,58819,33
27960,ZCTA5 27960,706,499,1,0,0,0,206,NA,87
27967,ZCTA5 27967,174,71,97,0,3,0,0,27917,43
27972,ZCTA5 27972,91,91,0,0,0,0,0,NA,8
27976,ZCTA5 27976,4129,3413,416,80,0,0,191,75054,363
27045,ZCTA5 27045,9552,6269,2173,24,169,5,874,53298,859
27009,ZCTA5 27009,3002,2879,81,21,9,0,12,87315,289
27028,ZCTA5 27028,26465,21297,1544,74,40,0,2544,50399,4841
27054,ZCTA5 27054,2725,2137,269,0,0,0,193,70610,137
27127,ZCTA5 27127,40511,20089,11445,397,96,0,7420,50935,7076
27208,ZCTA5 27208,1721,1707,14,0,0,0,0,50442,234
27215,ZCTA5 27215,42331,27997,7481,1252,103,31,4710,52543,6141
27217,ZCTA5 27217,37099,16133,11816,325,47,18,8013,41854,7459
27235,ZCTA5 27235,4443,3774,378,163,0,0,102,95625,130
27214,ZCTA5 27214,11825,7051,3873,22,15,0,751,72323,1256
27244,ZCTA5 27244,16036,13011,1542,405,11,0,816,61551,2439
27263,ZCTA5 27263,21886,14757,2795,2314,135,0,1571,46076,3008
27278,ZCTA5 27278,26884,19454,3038,493,382,0,2931,76152,2691
27288,ZCTA5 27288,23436,16511,4596,346,5,22,1450,39276,4695
27291,ZCTA5 27291,1616,1236,358,0,0,0,22,70256,324
